90;0;2844.00;10.22;1065.00;0.00;0.32
91;0;3198.00;10.10;1330.00;0.00;0.32
92;0;2372.00;12.47;1864.00;0.00;0.24
93;0;2403.00;10.10;1452.00;0.00;0.32
94;0;2608.00;10.42;1863.00;0.00;0.28
95;0;2414.00;14.02;1571.00;0.00;0.36
96;0;2991.00;10.30;1176.00;0.00;0.36
97;0;2883.00;10.20;1572.00;0.00;0.28
98;0;2550.00;10.60;1711.00;0.00;0.32
99;0;2511.00;10.50;1674.00;0.00;0.28
100;0;3160.00;10.47;1632.00;0.00;0.28
101;0;2426.00;13.57;1560.00;0.00;0.36
102;0;2297.00;10.47;1593.00;0.00;0.24
103;0;2885.00;12.52;1820.00;0.00;0.32
104;0;2767.00;10.15;1431.00;0.00;0.32
105;0;2849.00;10.20;1136.00;0.00;0.32
106;0;2573.00;10.37;1219.00;0.00;0.28
107;0;2907.00;10.40;1252.00;0.00;0.28
108;0;2243.00;10.27;1747.00;0.00;0.36
109;0;2648.00;12.12;1670.00;0.00;0.36
110;0;3195.00;10.40;1635.00;0.00;0.36
111;0;2618.00;10.30;1240.00;0.00;0.36
112;0;2784.00;10.17;906.00;0.00;0.28
113;0;3006.00;10.10;1321.00;0.00;0.32
114;0;2969.00;10.37;1169.00;0.00;0.28
115;0;3068.00;10.22;1293.00;0.00;0.36
116;0;2692.00;10.32;1367.00;0.00;0.36
117;0;2333.00;11.50;1859.00;0.00;0.32
118;0;2821.00;10.22;1339.00;0.00;0.28
119;0;2836.00;10.25;981.00;0.00;0.36
120;0;3231.00;13.00;1390.00;0.00;0.36
121;0;2725.00;10.37;1092.00;0.00;0.32
122;0;3103.00;10.52;1619.00;0.00;0.32
123;0;2539.00;10.50;1684.00;0.00;0.32
124;0;2453.00;10.25;1858.00;0.00;0.28
125;0;2693.00;10.50;1725.00;0.00;0.24
126;0;2849.00;10.15;1619.00;0.00;0.28
127;0;3205.00;13.35;1457.00;0.00;0.36
128;0;2787.00;10.30;1879.00;0.00;0.28
129;0;2506.00;10.10;1354.00;0.00;0.28
130;0;3042.00;10.22;1193.00;0.00;0.32
131;0;2752.00;10.37;1634.00;0.00;0.36
132;0;2675.00;10.22;1295.00;0.00;0.32
133;0;3111.00;14.57;1402.00;0.00;0.36
134;0;2998.00;10.25;1261.00;0.00;0.36
135;0;2236.00;10.17;1219.00;0.00;0.36
136;0;3005.00;10.20;922.00;0.00;0.28
137;0;2907.00;10.20;1678.00;0.00;0.32
138;0;3113.00;10.57;1613.00;0.00;0.32
139;0;2890.00;10.27;1064.00;0.00;0.36
140;0;3005.00;10.35;1112.00;0.00;0.32
141;0;2388.00;13.87;1484.00;0.00;0.32
142;0;2238.00;10.17;1094.00;0.00;0.32
143;0;2360.00;10.30;1284.00;0.00;0.28
144;0;2679.00;12.05;1538.00;0.00;0.40
145;0;2858.00;10.25;1655.00;0.00;0.32
146;0;2559.00;10.52;1277.00;0.00;0.36
147;0;2767.00;10.25;1895.00;0.00;0.36
148;0;2911.00;10.20;968.00;0.00;0.32
149;0;2719.00;10.60;1844.00;0.00;0.24
150;0;2857.00;10.17;1926.00;0.00;0.32
151;0;2692.00;10.47;1745.00;0.00;0.28
152;0;3184.00;10.12;1290.00;0.00;0.24
153;0;2742.00;10.52;1738.00;0.00;0.28
154;0;2956.00;13.32;1773.00;0.00;0.32
155;0;3077.00;10.10;1168.00;0.00;0.32
156;0;2456.00;10.10;1955.00;0.00;0.20
157;0;2749.00;10.20;1064.00;0.00;0.32
158;0;3032.00;10.32;1746.00;0.00;0.28
159;0;2639.00;10.27;1897.00;0.00;0.28
160;0;2202.00;10.15;1327.00;0.00;0.28
161;0;2994.00;10.10;1327.00;0.00;0.20
162;0;2740.00;10.10;1269.00;0.00;0.28
163;0;2204.00;10.30;1351.00;0.00;0.28
164;0;2214.00;10.30;1663.00;0.00;0.32
165;0;2826.00;10.25;991.00;0.00;0.32
166;0;3221.00;10.10;1322.00;0.00;0.32
167;0;2680.00;10.25;1881.00;0.00;0.28
168;0;3113.00;10.52;1629.00;0.00;0.28
169;0;2266.00;10.40;1691.00;0.00;0.40
170;0;3124.00;11.47;1348.00;0.00;0.28
171;0;2575.00;11.30;1569.00;0.00;0.28
172;0;3053.00;10.37;1789.00;0.00;0.36
173;0;2327.00;10.50;1647.00;0.00;0.32
174;0;2390.00;10.85;1590.00;0.00;0.28
175;0;3113.00;13.92;1384.00;0.00;0.32
176;0;2232.00;10.35;1660.00;0.00;0.32
177;0;3124.00;10.57;1540.00;0.00;0.32
178;0;2355.00;11.70;1776.00;0.00;0.32
179;0;3003.00;10.30;1662.00;0.00;0.36
180;0;2836.00;10.17;1139.00;0.00;0.36
181;0;2234.00;10.25;1326.00;0.00;0.32
182;0;2379.00;11.97;1783.00;0.00;0.32
183;0;2261.00;10.25;1147.00;0.00;0.36
184;0;2311.00;12.85;1828.00;0.00;0.28
185;0;2524.00;10.50;1667.00;0.00;0.32
186;0;2558.00;10.15;1394.00;0.00;0.40
187;0;2616.00;10.32;1445.00;0.00;0.28
188;0;2520.00;10.25;1990.00;0.00;0.24
189;0;3214.00;12.45;1488.00;0.00;0.32
190;0;3139.00;10.30;1735.00;0.00;0.32
191;0;3213.00;12.80;1472.00;0.00;0.36
192;0;2693.00;10.52;1523.00;0.00;0.36
193;0;2260.00;10.20;1113.00;0.00;0.36
194;0;2574.00;10.47;1840.00;0.00;0.24
195;0;2793.00;10.45;1656.00;0.00;0.36
196;0;2296.00;10.40;1483.00;0.00;0.32
197;0;2513.00;10.42;1227.00;0.00;0.32
198;0;2417.00;10.40;1761.00;0.00;0.28
199;0;2264.00;10.40;1676.00;0.00;0.36
200;0;3031.00;10.10;1319.00;0.00;0.20
201;0;2477.00;10.25;1518.00;0.00;0.28
202;0;2868.00;10.30;1226.00;0.00;0.32
203;0;2376.00;10.65;1682.00;0.00;0.28
204;0;2333.00;10.60;1461.00;0.00;0.32
205;0;2717.00;10.32;1423.00;0.00;0.36
206;0;2918.00;13.32;1783.00;0.00;0.40
207;0;2747.00;10.60;1832.00;0.00;0.32
208;0;3087.00;10.37;1753.00;0.00;0.36
209;0;3172.00;10.32;1547.00;0.00;0.32
210;0;3087.00;12.00;1374.00;0.00;0.28
211;0;3053.00;10.27;1829.00;0.00;0.28
212;0;3090.00;10.20;920.00;0.00;0.32
213;0;3051.00;10.12;1164.00;0.00;0.32
214;0;2998.00;10.30;1162.00;0.00;0.36
215;0;2732.00;10.10;1974.00;0.00;0.24
216;0;2725.00;10.30;1529.00;0.00;0.28
217;0;2874.00;10.32;1883.00;0.00;0.32
218;0;2233.00;10.22;1594.00;0.00;0.32
219;0;2261.00;10.20;1187.00;0.00;0.36
220;0;3125.00;10.20;1179.00;0.00;0.36
221;0;3064.00;10.32;1640.00;0.00;0.28
222;0;2923.00;10.32;1143.00;0.00;0.36
223;0;3174.00;10.22;1245.00;0.00;0.32
224;0;2643.00;10.10;1978.00;0.00;0.20
225;0;3042.00;10.32;1628.00;0.00;0.28
226;0;2250.00;10.32;1700.00;0.00;0.36
227;0;2611.00;10.35;1427.00;0.00;0.36
228;0;2703.00;11.20;1551.00;0.00;0.36
229;0;2715.00;10.30;1533.00;0.00;0.28
230;0;2879.00;10.17;986.00;0.00;0.36
231;0;3054.00;12.00;1452.00;0.00;0.28
232;0;2401.00;11.75;1630.00;0.00;0.32
233;0;2346.00;14.77;1809.00;0.00;0.36
234;0;2533.00;10.52;1539.00;0.00;0.36
235;0;2510.00;10.52;1721.00;0.00;0.32
236;0;2515.00;10.40;1262.00;0.00;0.32
237;0;2942.00;10.15;941.00;0.00;0.28
238;0;2823.00;10.20;1290.00;0.00;0.32
239;0;2622.00;10.20;1212.00;0.00;0.32
240;0;2956.00;10.25;1536.00;0.00;0.32
241;0;2328.00;10.52;1663.00;0.00;0.40
242;0;2955.00;10.20;1920.00;0.00;0.28
243;0;2763.00;10.22;1101.00;0.00;0.28
244;0;2416.00;10.10;1888.00;0.00;0.28
245;0;2803.00;10.17;1229.00;0.00;0.32
246;0;2957.00;10.35;1177.00;0.00;0.32
247;0;2511.00;10.22;2004.00;0.00;0.20
248;0;3100.00;15.40;1411.00;0.00;0.32
249;0;2308.00;10.50;1595.00;0.00;0.32
250;0;2693.00;10.45;1785.00;0.00;0.28
251;0;3020.00;10.57;1802.00;0.00;0.32
252;0;3242.00;13.60;1461.00;0.00;0.32
253;0;2491.00;10.37;1098.00;0.00;0.28
254;0;2494.00;10.42;1816.00;0.00;0.28
255;0;3139.00;13.40;1461.00;0.00;0.28
256;0;2812.00;10.47;1695.00;0.00;0.32
257;0;2932.00;10.27;1084.00;0.00;0.36
258;0;3136.00;11.30;1341.00;0.00;0.32
259;0;2862.00;10.10;1551.00;0.00;0.24
260;0;2931.00;11.95;1758.00;0.00;0.40
261;0;3194.00;10.25;1660.00;0.00;0.36
262;0;2853.00;10.25;948.00;0.00;0.32
263;0;2623.00;10.12;968.00;0.00;0.24
264;0;2575.00;10.40;1878.00;0.00;0.28
265;0;3208.00;10.22;1571.00;0.00;0.28
266;0;2715.00;10.37;1454.00;0.00;0.32
267;0;2230.00;10.25;1700.00;0.00;0.36
268;0;3090.00;10.35;1693.00;0.00;0.36
269;0;2682.00;10.22;903.00;0.00;0.32
270;0;2915.00;10.75;1869.00;0.00;0.36
271;0;2767.00;10.50;1726.00;0.00;0.28
272;0;2298.00;10.27;1183.00;0.00;0.28
273;0;3096.00;10.22;1058.00;0.00;0.36
274;0;2875.00;10.17;929.00;0.00;0.36
275;0;2661.00;12.57;1665.00;0.00;0.40
276;0;2238.00;10.25;1691.00;0.00;0.36
277;0;2614.00;10.32;1898.00;0.00;0.28
278;0;3068.00;10.37;1739.00;0.00;0.28
279;0;2363.00;10.15;1302.00;0.00;0.24
280;0;2665.00;10.27;978.00;0.00;0.32
281;0;3136.00;10.10;1078.00;0.00;0.32
282;0;2689.00;10.25;1963.00;0.00;0.32
283;0;2982.00;10.22;1004.00;0.00;0.28
284;0;2327.00;10.47;1623.00;0.00;0.28
285;0;2898.00;10.10;1307.00;0.00;0.28
286;0;2664.00;10.67;1869.00;0.00;0.32
287;0;3116.00;10.45;1661.00;0.00;0.32
288;0;3267.00;10.10;1391.00;0.00;0.32
289;0;2680.00;10.42;1700.00;0.00;0.32
290;0;2741.00;10.22;1359.00;0.00;0.32
291;0;2596.00;10.27;1423.00;0.00;0.28
292;0;2819.00;10.15;1377.00;0.00;0.32
293;0;2534.00;10.50;1701.00;0.00;0.32
294;0;2636.00;10.42;1843.00;0.00;0.32
295;0;2329.00;10.30;1219.00;0.00;0.32
296;0;2343.00;10.60;1615.00;0.00;0.28
297;0;2573.00;10.52;1285.00;0.00;0.36
298;0;2641.00;10.82;1690.00;0.00;0.32
299;0;2610.00;10.40;1847.00;0.00;0.28
300;0;2317.00;10.30;1382.00;0.00;0.36
301;0;2493.00;10.52;1763.00;0.00;0.32
302;0;2328.00;10.45;1753.00;0.00;0.24
303;0;3067.00;10.10;913.00;0.00;0.24
304;0;3161.00;10.40;1572.00;0.00;0.40
305;0;2521.00;13.12;1615.00;0.00;0.28
306;0;2820.00;10.22;1582.00;0.00;0.36
307;0;2538.00;10.47;1807.00;0.00;0.28
308;0;2839.00;10.10;1316.00;0.00;0.36
309;0;2588.00;10.65;1786.00;0.00;0.32
310;0;2509.00;10.42;1820.00;0.00;0.32
311;0;2844.00;10.10;1329.00;0.00;0.32
312;0;2522.00;10.47;1149.00;0.00;0.32
313;0;3029.00;10.17;1677.00;0.00;0.32
314;0;2476.00;10.52;1696.00;0.00;0.32
315;0;2395.00;13.67;1493.00;0.00;0.36
316;0;2959.00;10.17;989.00;0.00;0.36
317;0;2945.00;10.27;1530.00;0.00;0.32
318;0;2909.00;10.32;1169.00;0.00;0.32
319;0;2562.00;11.67;1647.00;0.00;0.28
320;0;2639.00;10.47;1804.00;0.00;0.36
321;0;2899.00;10.35;1085.00;0.00;0.36
322;0;2588.00;10.20;1487.00;0.00;0.28
323;0;2989.00;10.25;1688.00;0.00;0.32
324;0;3198.00;10.17;1678.00;0.00;0.28
325;0;2606.00;10.17;1971.00;0.00;0.28
326;0;2670.00;10.22;1951.00;0.00;0.36
327;0;2689.00;10.40;936.00;0.00;0.40
328;0;2930.00;10.40;1221.00;0.00;0.40
329;0;3135.00;10.12;1174.00;0.00;0.28
330;0;2785.00;10.12;1094.00;0.00;0.28
331;0;2935.00;10.32;1101.00;0.00;0.40
332;0;2779.00;10.17;1569.00;0.00;0.36
333;0;2440.00;15.12;1580.00;0.00;0.36
334;0;2805.00;10.42;1718.00;0.00;0.32
335;0;3111.00;10.35;1699.00;0.00;0.32
336;0;2884.00;10.85;1859.00;0.00;0.32
337;0;3080.00;10.37;1699.00;0.00;0.32
338;0;2561.00;12.62;1595.00;0.00;0.32
339;0;2239.00;10.10;1818.00;0.00;0.24
340;0;2521.00;12.37;1554.00;0.00;0.32
341;0;2427.00;11.42;1631.00;0.00;0.32
342;0;2377.00;10.22;1196.00;0.00;0.28
343;0;2739.00;10.35;1097.00;0.00;0.32
344;0;2320.00;10.47;1713.00;0.00;0.32
345;0;2296.00;13.65;1823.00;0.00;0.36
346;0;2183.00;10.10;1195.00;0.00;0.24
347;0;2718.00;10.27;994.00;0.00;0.32
348;0;2535.00;10.52;1124.00;0.00;0.28
349;0;2667.00;10.27;1067.00;0.00;0.32
350;0;3220.00;10.10;1307.00;0.00;0.32
351;0;3016.00;10.35;1251.00;0.00;0.32
352;0;3078.00;13.27;1449.00;0.00;0.36
353;0;2863.00;10.30;1085.00;0.00;0.36
354;0;2873.00;11.07;1703.00;0.00;0.28
355;0;2619.00;11.80;1663.00;0.00;0.32
356;0;3219.00;10.20;1626.00;0.00;0.36
357;0;2756.00;10.25;1497.00;0.00;0.32
358;0;3173.00;10.70;1517.00;0.00;0.32
359;0;2453.00;10.10;1910.00;0.00;0.24
360;0;2283.00;10.40;1508.00;0.00;0.36
361;0;3224.00;15.12;1413.00;0.00;0.36
362;0;2572.00;10.57;1271.00;0.00;0.32
363;0;2725.00;10.10;1983.00;0.00;0.20
364;0;2986.00;10.25;1846.00;0.00;0.28
365;0;3066.00;12.90;1412.00;0.00;0.36
366;0;2166.00;10.10;1388.00;0.00;0.32
367;0;2468.00;10.42;1216.00;0.00;0.36
368;0;2707.00;10.37;1460.00;0.00;0.28
369;0;2205.00;10.20;1122.00;0.00;0.32
370;0;3101.00;10.47;1552.00;0.00;0.32
371;0;2791.00;10.77;1824.00;0.00;0.36
372;0;2541.00;10.20;1364.00;0.00;0.28
373;0;3053.00;10.45;1589.00;0.00;0.36
374;0;2535.00;10.27;1886.00;0.00;0.32
375;0;2574.00;10.27;1086.00;0.00;0.32
376;0;3076.00;10.25;1283.00;0.00;0.36
377;0;2523.00;10.50;1792.00;0.00;0.32
378;0;2888.00;10.17;1612.00;0.00;0.36
379;0;2318.00;10.47;1734.00;0.00;0.36
380;0;2276.00;10.10;1849.00;0.00;0.16
381;0;2427.00;11.47;1521.00;0.00;0.32
382;0;2523.00;10.30;1315.00;0.00;0.28
383;0;2613.00;10.40;1401.00;0.00;0.32
384;0;3046.00;10.37;962.00;0.00;0.32
385;0;2585.00;10.25;1508.00;0.00;0.28
386;0;2773.00;10.17;1914.00;0.00;0.32
387;0;3118.00;10.47;1675.00;0.00;0.32
388;0;2295.00;10.25;1159.00;0.00;0.32
389;0;2428.00;10.22;1290.00;0.00;0.32
390;0;2718.00;11.47;1582.00;0.00;0.32
391;0;2634.00;10.22;1242.00;0.00;0.32
392;0;2408.00;11.00;1821.00;0.00;0.36
393;0;2656.00;10.47;1399.00;0.00;0.24
394;0;2267.00;10.22;1206.00;0.00;0.36
395;0;2501.00;10.37;1190.00;0.00;0.36
396;0;2420.00;10.20;1110.00;0.00;0.28
397;0;2803.00;10.20;1211.00;0.00;0.32
398;0;2654.00;10.17;1248.00;0.00;0.32
399;0;3218.00;10.17;1640.00;0.00;0.28
400;0;3089.00;13.70;1385.00;0.00;0.32
401;0;3073.00;10.27;1058.00;0.00;0.32
402;0;2615.00;10.62;1774.00;0.00;0.28
403;0;3140.00;10.42;1644.00;0.00;0.36
404;0;2569.00;10.25;1978.00;0.00;0.32
405;0;3115.00;11.65;1498.00;0.00;0.32
406;0;2189.00;10.20;1550.00;0.00;0.28
407;0;2871.00;10.15;1036.00;0.00;0.36
408;0;3096.00;10.32;1761.00;0.00;0.36
409;0;3212.00;10.22;1582.00;0.00;0.24
410;0;2554.00;11.62;1555.00;0.00;0.36
411;0;2278.00;10.37;1528.00;0.00;0.28
412;0;2344.00;12.15;1783.00;0.00;0.28
413;0;2598.00;10.62;1686.00;0.00;0.32
414;0;2612.00;10.47;1818.00;0.00;0.36
415;0;2561.00;10.40;1902.00;0.00;0.32
416;0;3052.00;10.22;1265.00;0.00;0.28
417;0;2187.00;10.10;1699.00;0.00;0.24
418;0;2896.00;10.30;1917.00;0.00;0.36
419;0;2739.00;10.25;1134.00;0.00;0.32
420;0;2291.00;10.32;1248.00;0.00;0.32
421;0;2234.00;10.35;1504.00;0.00;0.36
422;0;2682.00;10.72;1521.00;0.00;0.32
423;0;2405.00;11.22;1591.00;0.00;0.36
424;0;2395.00;11.80;1865.00;0.00;0.24
425;0;2645.00;10.37;1492.00;0.00;0.40
426;0;3256.00;10.10;1377.00;0.00;0.24
427;0;2654.00;10.32;1884.00;0.00;0.32
428;0;2836.00;10.15;1162.00;0.00;0.32
429;0;3087.00;10.50;1622.00;0.00;0.36
430;0;2775.00;10.22;1375.00;0.00;0.32
431;0;2840.00;10.15;1357.00;0.00;0.24
432;0;2660.00;10.12;1976.00;0.00;0.28
433;0;2802.00;10.10;1178.00;0.00;0.28
434;0;2310.00;10.42;1568.00;0.00;0.32
435;0;2618.00;10.32;1110.00;0.00;0.32
436;0;2958.00;10.37;1656.00;0.00;0.36
437;0;2197.00;10.20;1665.00;0.00;0.36
438;0;2788.00;10.15;1393.00;0.00;0.32
439;0;3086.00;10.20;1082.00;0.00;0.40
440;0;2260.00;10.45;1645.00;0.00;0.36
441;0;2696.00;10.20;1305.00;0.00;0.24
442;0;3074.00;10.10;1357.00;0.00;0.28
443;0;2755.00;10.20;1283.00;0.00;0.36
444;0;2636.00;13.70;1624.00;0.00;0.36
445;0;3026.00;10.30;1531.00;0.00;0.32
446;0;2250.00;10.35;1558.00;0.00;0.32
447;0;2681.00;10.22;917.00;0.00;0.28
448;0;3169.00;10.25;1691.00;0.00;0.32
449;0;2228.00;10.27;1640.00;0.00;0.28
450;0;2437.00;10.37;1258.00;0.00;0.28
451;0;2623.00;12.22;1582.00;0.00;0.28
452;0;2284.00;10.25;1237.00;0.00;0.32
453;0;2389.00;13.25;1525.00;0.00;0.32
454;0;3027.00;10.30;1709.00;0.00;0.28
455;0;2462.00;12.82;1654.00;0.00;0.32
456;0;3115.00;10.52;1515.00;0.00;0.36
457;0;2193.00;10.32;1481.00;0.00;0.32
458;0;2240.00;10.22;1583.00;0.00;0.32
459;0;3104.00;10.50;1537.00;0.00;0.32
460;0;2537.00;10.30;1330.00;0.00;0.28
461;0;2190.00;10.20;1329.00;0.00;0.28
462;0;2634.00;10.57;1727.00;0.00;0.24
463;0;2283.00;10.60;1799.00;0.00;0.32
464;0;2201.00;10.22;1183.00;0.00;0.36
465;0;2377.00;10.42;1450.00;0.00;0.32
466;0;2986.00;11.37;1732.00;0.00;0.40
467;0;2312.00;10.40;1484.00;0.00;0.32
468;0;2706.00;10.57;1856.00;0.00;0.28
469;0;2311.00;11.82;1843.00;0.00;0.32
470;0;3162.00;10.25;1254.00;0.00;0.28
471;0;2994.00;10.27;1827.00;0.00;0.32
472;0;3085.00;10.10;1129.00;0.00;0.32
473;0;2146.00;10.17;1456.00;0.00;0.32
474;0;2550.00;13.05;1615.00;0.00;0.32
475;0;2946.00;10.27;1268.00;0.00;0.32
476;0;2260.00;10.45;1472.00;0.00;0.32
477;0;2795.00;10.37;1608.00;0.00;0.32
478;0;2567.00;10.37;1338.00;0.00;0.32
479;0;2909.00;12.02;1765.00;0.00;0.32
480;0;2680.00;10.32;929.00;0.00;0.32
481;0;3098.00;10.20;1009.00;0.00;0.24
482;0;2223.00;10.25;1170.00;0.00;0.40
483;0;2477.00;10.32;1101.00;0.00;0.40
484;0;3067.00;10.27;1653.00;0.00;0.32
485;0;2967.00;10.15;928.00;0.00;0.32
486;0;2954.00;10.10;1348.00;0.00;0.28
487;0;2820.00;10.15;1136.00;0.00;0.36
488;0;2225.00;10.40;1355.00;0.00;0.32
489;0;2425.00;10.25;1133.00;0.00;0.28
490;0;3090.00;13.67;1457.00;0.00;0.36
491;0;2805.00;10.40;1704.00;0.00;0.36
492;0;3211.00;10.20;1265.00;0.00;0.28
493;0;2606.00;10.30;1075.00;0.00;0.32
494;0;2895.00;10.42;1247.00;0.00;0.28
495;0;2209.00;10.12;1725.00;0.00;0.32
496;0;2500.00;11.52;1664.00;0.00;0.28
497;0;2532.00;10.42;1282.00;0.00;0.36
498;0;2405.00;12.47;1643.00;0.00;0.32
499;0;2466.00;10.32;1847.00;0.00;0.32
500;0;2777.00;10.27;943.00;0.00;0.36
501;0;2738.00;10.32;1466.00;0.00;0.28
502;0;3049.00;10.32;1798.00;0.00;0.32
503;0;2469.00;10.42;1817.00;0.00;0.32
504;0;3155.00;10.27;1711.00;0.00;0.36
505;0;2763.00;10.12;1959.00;0.00;0.36
506;0;2962.00;10.37;1231.00;0.00;0.32
507;0;2825.00;11.67;1802.00;0.00;0.40
508;0;2423.00;10.10;1470.00;0.00;0.24
509;0;2703.00;10.25;1015.00;0.00;0.32
510;0;2161.00;10.17;1423.00;0.00;0.32
511;0;2483.00;10.35;1087.00;0.00;0.32
512;0;2539.00;10.40;1836.00;0.00;0.32
513;0;2562.00;10.50;1529.00;0.00;0.32
514;0;2520.00;14.17;1567.00;0.00;0.32
515;0;2982.00;13.20;1767.00;0.00;0.28
516;0;2417.00;12.35;1586.00;0.00;0.36
517;0;2344.00;10.52;1736.00;0.00;0.32
518;0;3161.00;10.42;1616.00;0.00;0.28
519;0;2767.00;10.27;1290.00;0.00;0.36
520;0;2651.00;11.02;1684.00;0.00;0.28
521;0;2249.00;10.30;1340.00;0.00;0.32
522;0;2704.00;10.17;1331.00;0.00;0.28
523;0;2966.00;10.30;1567.00;0.00;0.28
524;0;2455.00;10.25;1156.00;0.00;0.32
525;0;2730.00;10.50;1698.00;0.00;0.32
526;0;2818.00;10.12;1008.00;0.00;0.20
527;0;2515.00;10.47;1115.00;0.00;0.28
528;0;2941.00;10.22;1933.00;0.00;0.24
529;0;2515.00;10.12;1909.00;0.00;0.32
530;0;2360.00;10.35;1222.00;0.00;0.36
531;0;2935.00;10.17;1001.00;0.00;0.32
532;0;2192.00;10.25;1353.00;0.00;0.28
533;0;3177.00;12.10;1499.00;0.00;0.32
534;0;3112.00;13.65;1459.00;0.00;0.28
535;0;2584.00;10.47;1317.00;0.00;0.36
536;0;3187.00;11.47;1507.00;0.00;0.32
537;0;2706.00;11.17;1566.00;0.00;0.32
538;0;2690.00;10.37;1101.00;0.00;0.32
539;0;2222.00;10.42;1423.00;0.00;0.40
