9;radar_station;2412.87;11.00;1718.94;0.00;0
9;nuclear_reactor_spawn;2450.60;11.00;1698.60;0.00;0
9;rocket_site_spawn;2457.58;11.00;1725.46;0.00;0
9;synthetic_refinery;2396.91;11.00;1715.08;0.00;0
9;supply_node;2449.10;11.00;1681.59;0.00;0
10;arms_factory;2823.53;11.00;1369.86;0.00;0
10;industrial_complex;2819.81;11.00;1378.62;0.00;0
10;air_base;2775.74;11.00;1376.84;0.00;0
10;anti_air_building;2788.10;11.00;1394.69;0.00;0
10;bunker;2766.58;11.00;1367.51;0.00;0
10;fuel_silo;2807.74;11.00;1375.97;0.00;0
10;radar_station;2786.89;11.00;1347.54;0.00;0
10;nuclear_reactor_spawn;2778.49;11.00;1404.02;0.00;0
10;rocket_site_spawn;2801.52;11.00;1365.55;0.00;0
10;synthetic_refinery;2789.27;11.00;1375.65;0.00;0
10;supply_node;2788.08;11.00;1409.99;0.00;0
10;dockyard;2795.50;11.00;1404.84;0.00;0
10;coastal_bunker;2812.61;11.00;1386.23;0.00;0
11;arms_factory;3058.00;11.00;1751.80;0.00;0
11;industrial_complex;3052.24;11.00;1764.64;0.00;0
11;air_base;3053.75;11.00;1790.89;0.00;0
11;anti_air_building;3049.35;11.00;1799.32;0.00;0
11;bunker;3045.52;11.00;1749.74;0.00;0
11;fuel_silo;3045.25;11.00;1779.13;0.00;0
11;radar_station;3080.14;11.00;1774.43;0.00;0
11;nuclear_reactor_spawn;3079.29;11.00;1787.38;0.00;0
11;rocket_site_spawn;3030.27;11.00;1779.96;0.00;0
11;synthetic_refinery;3067.81;11.00;1793.81;0.00;0
11;supply_node;3037.91;11.00;1759.13;0.00;0
12;arms_factory;2941.59;11.00;1907.84;0.00;0
12;industrial_complex;2964.74;11.00;1909.11;0.00;0
12;air_base;2955.40;11.00;1921.76;0.00;0
12;anti_air_building;2947.99;11.00;1893.92;0.00;0
12;bunker;2954.60;11.00;1903.55;0.00;0
12;fuel_silo;2975.68;11.00;1909.92;0.00;0
12;radar_station;2949.11;11.00;1913.95;0.00;0
12;nuclear_reactor_spawn;2982.99;11.00;1894.47;0.00;0
12;rocket_site_spawn;2934.50;11.00;1915.80;0.00;0
12;synthetic_refinery;2964.03;11.00;1921.91;0.00;0
12;supply_node;2985.29;11.00;1904.22;0.00;0
12;dockyard;2971.84;11.00;1894.95;0.00;0
12;coastal_bunker;2936.85;11.00;1901.08;0.00;0
13;arms_factory;3226.02;11.00;1542.72;0.00;0
13;industrial_complex;3208.35;11.00;1572.23;0.00;0
13;air_base;3212.11;11.00;1583.37;0.00;0
13;anti_air_building;3206.83;11.00;1557.95;0.00;0
13;bunker;3212.00;11.00;1594.44;0.00;0
13;fuel_silo;3241.31;11.00;1560.90;0.00;0
13;radar_station;3231.42;11.00;1583.82;0.00;0
13;nuclear_reactor_spawn;3195.51;11.00;1568.46;0.00;0
13;rocket_site_spawn;3228.69;11.00;1567.47;0.00;0
13;synthetic_refinery;3244.84;11.00;1516.87;0.00;0
13;supply_node;3206.06;11.00;1539.76;0.00;0
13;dockyard;3216.31;11.00;1565.31;0.00;0
13;coastal_bunker;3253.63;11.00;1519.88;0.00;0
14;arms_factory;2561.59;11.00;1925.87;0.00;0
14;industrial_complex;2575.57;11.00;1879.02;0.00;0
14;air_base;2561.80;11.00;1903.17;0.00;0
14;anti_air_building;2553.46;11.00;1915.82;0.00;0
14;bunker;2573.48;11.00;1927.33;0.00;0
14;fuel_silo;2557.27;11.00;1939.86;0.00;0
14;radar_station;2587.13;11.00;1907.83;0.00;0
14;nuclear_reactor_spawn;2557.44;11.00;1889.25;0.00;0
14;rocket_site_spawn;2537.75;11.00;1911.91;0.00;0
14;synthetic_refinery;2563.12;11.00;1878.55;0.00;0
14;supply_node;2586.63;11.00;1919.69;0.00;0
15;arms_factory;2679.48;11.00;1053.67;0.00;0
15;industrial_complex;2665.74;11.00;979.97;0.00;0
15;air_base;2637.41;11.00;986.77;0.00;0
15;anti_air_building;2659.64;11.00;1015.04;0.00;0
15;bunker;2666.93;11.00;1027.30;0.00;0
15;fuel_silo;2672.89;11.00;1016.57;0.00;0
15;radar_station;2655.33;11.00;1003.14;0.00;0
15;nuclear_reactor_spawn;2672.90;11.00;1042.26;0.00;0
15;rocket_site_spawn;2679.29;11.00;1033.77;0.00;0
15;synthetic_refinery;2645.39;11.00;994.15;0.00;0
15;supply_node;2644.67;11.00;1009.94;0.00;0
15;dockyard;2691.28;11.00;1015.42;0.00;0
15;coastal_bunker;2682.24;11.00;1004.57;0.00;0
16;arms_factory;2496.01;11.00;1914.19;0.00;0
16;industrial_complex;2456.82;11.00;1956.18;0.00;0
16;air_base;2515.20;11.00;1910.38;0.00;0
16;anti_air_building;2536.81;11.00;1936.95;0.00;0
16;bunker;2500.77;11.00;1925.62;0.00;0
16;fuel_silo;2522.51;11.00;1918.51;0.00;0
16;radar_station;2478.04;11.00;1916.42;0.00;0
16;nuclear_reactor_spawn;2510.68;11.00;1924.65;0.00;0
16;rocket_site_spawn;2503.15;11.00;1906.26;0.00;0
16;synthetic_refinery;2525.05;11.00;1932.46;0.00;0
16;supply_node;2532.87;11.00;1923.31;0.00;0
16;dockyard;2468.46;11.00;1961.31;0.00;0
16;coastal_bunker;2529.52;11.00;1949.29;0.00;0
17;arms_factory;3200.01;11.00;1604.10;0.00;0
17;industrial_complex;3160.52;11.00;1633.59;0.00;0
17;air_base;3195.09;11.00;1636.94;0.00;0
17;anti_air_building;3194.50;11.00;1661.93;0.00;0
17;bunker;3198.05;11.00;1679.35;0.00;0
17;fuel_silo;3219.93;11.00;1627.34;0.00;0
17;radar_station;3218.34;11.00;1641.70;0.00;0
17;nuclear_reactor_spawn;3157.11;11.00;1645.50;0.00;0
17;rocket_site_spawn;3171.17;11.00;1620.88;0.00;0
17;synthetic_refinery;3189.02;11.00;1649.54;0.00;0
17;supply_node;3207.29;11.00;1665.28;0.00;0
17;dockyard;3187.09;11.00;1604.88;0.00;0
17;coastal_bunker;3188.92;11.00;1673.79;0.00;0
18;arms_factory;2376.89;11.00;1147.74;0.00;0
18;industrial_complex;2430.02;11.00;1185.99;0.00;0
18;air_base;2418.02;11.00;1165.85;0.00;0
18;anti_air_building;2390.66;11.00;1195.76;0.00;0
18;bunker;2415.10;11.00;1188.24;0.00;0
18;fuel_silo;2419.50;11.00;1154.66;0.00;0
18;radar_station;2389.61;11.00;1138.23;0.00;0
18;nuclear_reactor_spawn;2389.90;11.00;1177.30;0.00;0
18;rocket_site_spawn;2431.53;11.00;1173.49;0.00;0
18;synthetic_refinery;2403.40;11.00;1159.87;0.00;0
18;supply_node;2398.36;11.00;1145.16;0.00;0
18;dockyard;2359.07;11.00;1168.25;0.00;0
18;coastal_bunker;2376.54;11.00;1133.65;0.00;0
19;arms_factory;3066.21;11.00;1851.47;0.00;0
19;industrial_complex;3054.84;11.00;1847.06;0.00;0
19;air_base;3040.77;11.00;1877.65;0.00;0
19;anti_air_building;3067.10;11.00;1875.14;0.00;0
19;bunker;3043.15;11.00;1837.00;0.00;0
19;fuel_silo;3030.12;11.00;1846.27;0.00;0
19;radar_station;3055.20;11.00;1859.94;0.00;0
19;nuclear_reactor_spawn;3040.91;11.00;1854.27;0.00;0
19;rocket_site_spawn;3041.55;11.00;1865.59;0.00;0
19;synthetic_refinery;3045.38;11.00;1846.68;0.00;0
19;supply_node;3075.14;11.00;1863.08;0.00;0
19;dockyard;3041.18;11.00;1889.65;0.00;0
19;coastal_bunker;3050.88;11.00;1872.74;0.00;0
20;arms_factory;2255.74;11.00;1751.65;0.00;0
20;industrial_complex;2328.08;11.00;1754.76;0.00;0
20;air_base;2318.73;11.00;1735.46;0.00;0
20;anti_air_building;2275.32;11.00;1754.75;0.00;0
20;bunker;2298.73;11.00;1776.40;0.00;0
20;fuel_silo;2317.32;11.00;1754.73;0.00;0
20;radar_station;2309.77;11.00;1724.82;0.00;0
20;nuclear_reactor_spawn;2291.84;11.00;1720.53;0.00;0
20;rocket_site_spawn;2311.16;11.00;1774.47;0.00;0
20;synthetic_refinery;2289.25;11.00;1760.46;0.00;0
20;supply_node;2275.23;11.00;1738.76;0.00;0
21;arms_factory;3154.03;11.00;1560.81;0.00;0
21;industrial_complex;3172.35;11.00;1548.10;0.00;0
21;air_base;3161.16;11.00;1573.97;0.00;0
21;anti_air_building;3173.90;11.00;1518.52;0.00;0
21;bunker;3196.05;11.00;1518.44;0.00;0
21;fuel_silo;3164.88;11.00;1524.49;0.00;0
21;radar_station;3161.66;11.00;1552.48;0.00;0
21;nuclear_reactor_spawn;3161.58;11.00;1507.76;0.00;0
21;rocket_site_spawn;3188.04;11.00;1530.70;0.00;0
21;synthetic_refinery;3152.74;11.00;1522.04;0.00;0
21;supply_node;3147.14;11.00;1532.74;0.00;0
22;arms_factory;2276.65;11.00;1599.37;0.00;0
22;industrial_complex;2297.46;11.00;1594.36;0.00;0
22;air_base;2308.92;11.00;1596.14;0.00;0
22;anti_air_building;2327.29;11.00;1624.29;0.00;0
22;bunker;2321.57;11.00;1602.30;0.00;0
22;fuel_silo;2273.28;11.00;1612.20;0.00;0
22;radar_station;2286.58;11.00;1595.06;0.00;0
22;nuclear_reactor_spawn;2311.08;11.00;1583.34;0.00;0
22;rocket_site_spawn;2331.99;11.00;1613.75;0.00;0
22;synthetic_refinery;2289.49;11.00;1625.87;0.00;0
22;supply_node;2317.62;11.00;1633.23;0.00;0
23;arms_factory;2243.42;11.00;1660.12;0.00;0
23;industrial_complex;2272.26;11.00;1663.67;0.00;0
23;air_base;2266.35;11.00;1692.51;0.00;0
23;anti_air_building;2264.15;11.00;1677.70;0.00;0
23;bunker;2260.94;11.00;1646.77;0.00;0
23;fuel_silo;2278.07;11.00;1624.88;0.00;0
23;radar_station;2254.33;11.00;1636.69;0.00;0
23;nuclear_reactor_spawn;2287.85;11.00;1639.26;0.00;0
23;rocket_site_spawn;2262.95;11.00;1659.56;0.00;0
23;synthetic_refinery;2264.42;11.00;1626.49;0.00;0
23;supply_node;2242.90;11.00;1645.48;0.00;0
24;arms_factory;2346.89;11.00;1770.30;0.00;0
24;industrial_complex;2355.35;11.00;1777.37;0.00;0
24;air_base;2379.98;11.00;1784.38;0.00;0
24;anti_air_building;2346.84;11.00;1810.70;0.00;0
24;bunker;2344.12;11.00;1784.35;0.00;0
24;fuel_silo;2337.69;11.00;1800.11;0.00;0
24;radar_station;2357.50;11.00;1819.71;0.00;0
24;nuclear_reactor_spawn;2390.18;11.00;1816.04;0.00;0
24;rocket_site_spawn;2364.23;11.00;1769.97;0.00;0
24;synthetic_refinery;2324.03;11.00;1808.99;0.00;0
24;supply_node;2359.03;11.00;1806.40;0.00;0
25;arms_factory;2440.34;11.00;1509.49;0.00;0
25;industrial_complex;2395.11;11.00;1494.38;0.00;0
25;air_base;2427.60;11.00;1522.88;0.00;0
25;anti_air_building;2423.06;11.00;1471.00;0.00;0
25;bunker;2438.34;11.00;1527.42;0.00;0
25;fuel_silo;2441.62;11.00;1496.42;0.00;0
25;radar_station;2432.81;11.00;1473.51;0.00;0
25;nuclear_reactor_spawn;2408.76;11.00;1483.35;0.00;0
25;rocket_site_spawn;2412.75;11.00;1523.01;0.00;0
25;synthetic_refinery;2421.93;11.00;1489.86;0.00;0
25;supply_node;2453.87;11.00;1481.70;0.00;0
25;dockyard;2400.62;11.00;1509.99;0.00;0
25;coastal_bunker;2404.97;11.00;1496.61;0.00;0
26;arms_factory;2821.75;11.00;1855.89;0.00;0
26;industrial_complex;2884.44;11.00;1860.37;0.00;0
26;air_base;2878.17;11.00;1849.40;0.00;0
26;anti_air_building;2824.89;11.00;1844.60;0.00;0
26;bunker;2849.21;11.00;1868.44;0.00;0
26;fuel_silo;2849.29;11.00;1820.81;0.00;0
26;radar_station;2869.86;11.00;1853.70;0.00;0
26;nuclear_reactor_spawn;2835.89;11.00;1845.98;0.00;0
26;rocket_site_spawn;2837.89;11.00;1859.77;0.00;0
26;synthetic_refinery;2856.19;11.00;1808.20;0.00;0
26;supply_node;2846.00;11.00;1847.73;0.00;0
27;arms_factory;2495.42;11.00;1215.91;0.00;0
27;industrial_complex;2468.15;11.00;1217.36;0.00;0
27;air_base;2463.28;11.00;1243.02;0.00;0
27;anti_air_building;2474.01;11.00;1250.14;0.00;0
27;bunker;2505.58;11.00;1241.76;0.00;0
27;fuel_silo;2465.28;11.00;1232.23;0.00;0
27;radar_station;2453.02;11.00;1210.80;0.00;0
27;nuclear_reactor_spawn;2464.12;11.00;1257.50;0.00;0
27;rocket_site_spawn;2453.19;11.00;1246.80;0.00;0
27;synthetic_refinery;2482.54;11.00;1224.72;0.00;0
27;supply_node;2487.23;11.00;1267.48;0.00;0
28;arms_factory;3108.00;11.00;995.87;0.00;0
28;industrial_complex;3098.60;11.00;957.28;0.00;0
28;air_base;3095.82;11.00;991.21;0.00;0
28;anti_air_building;3086.48;11.00;954.67;0.00;0
28;bunker;3075.52;11.00;967.00;0.00;0
28;fuel_silo;3076.82;11.00;984.88;0.00;0
28;radar_station;3093.46;11.00;1000.96;0.00;0
28;nuclear_reactor_spawn;3065.59;11.00;982.58;0.00;0
28;rocket_site_spawn;3086.70;11.00;969.22;0.00;0
28;synthetic_refinery;3096.81;11.00;972.41;0.00;0
28;supply_node;3104.28;11.00;986.49;0.00;0
28;dockyard;3107.43;11.00;966.02;0.00;0
28;coastal_bunker;3079.01;11.00;999.91;0.00;0
29;arms_factory;2783.53;11.00;1976.13;0.00;0
29;industrial_complex;2732.51;11.00;1975.88;0.00;0
29;air_base;2725.89;11.00;1984.78;0.00;0
29;anti_air_building;2763.19;11.00;1960.84;0.00;0
29;bunker;2743.37;11.00;1938.63;0.00;0
29;fuel_silo;2765.23;11.00;1925.37;0.00;0
29;radar_station;2777.82;11.00;1948.57;0.00;0
29;nuclear_reactor_spawn;2763.67;11.00;1983.59;0.00;0
29;rocket_site_spawn;2750.53;11.00;1950.41;0.00;0
29;synthetic_refinery;2755.44;11.00;1935.82;0.00;0
29;supply_node;2736.79;11.00;1946.70;0.00;0
29;dockyard;2740.56;11.00;1984.71;0.00;0
29;coastal_bunker;2731.55;11.00;1961.13;0.00;0
30;arms_factory;2763.45;11.00;1714.60;0.00;0
30;industrial_complex;2767.31;11.00;1727.16;0.00;0
30;air_base;2805.41;11.00;1719.12;0.00;0
30;anti_air_building;2789.56;11.00;1736.19;0.00;0
30;bunker;2790.39;11.00;1700.20;0.00;0
30;fuel_silo;2765.18;11.00;1739.79;0.00;0
30;radar_station;2783.95;11.00;1724.27;0.00;0
30;nuclear_reactor_spawn;2775.60;11.00;1715.27;0.00;0
30;rocket_site_spawn;2761.35;11.00;1755.56;0.00;0
30;synthetic_refinery;2778.36;11.00;1703.17;0.00;0
30;supply_node;2776.78;11.00;1760.90;0.00;0
31;arms_factory;2597.47;11.00;1436.77;0.00;0
31;industrial_complex;2558.10;11.00;1395.72;0.00;0
31;air_base;2611.76;11.00;1428.45;0.00;0
31;anti_air_building;2596.94;11.00;1424.92;0.00;0
31;bunker;2564.20;11.00;1437.60;0.00;0
31;fuel_silo;2586.17;11.00;1397.17;0.00;0
31;radar_station;2580.62;11.00;1410.24;0.00;0
31;nuclear_reactor_spawn;2600.59;11.00;1398.58;0.00;0
31;rocket_site_spawn;2557.62;11.00;1415.23;0.00;0
31;synthetic_refinery;2597.72;11.00;1384.19;0.00;0
31;supply_node;2580.92;11.00;1422.97;0.00;0
31;dockyard;2571.03;11.00;1401.95;0.00;0
31;coastal_bunker;2563.83;11.00;1425.07;0.00;0
32;arms_factory;2608.75;11.00;1915.83;0.00;0
32;industrial_complex;2618.20;11.00;1890.68;0.00;0
32;air_base;2639.58;11.00;1898.12;0.00;0
32;anti_air_building;2614.11;11.00;1899.79;0.00;0
32;bunker;2599.10;11.00;1891.83;0.00;0
32;fuel_silo;2619.50;11.00;1920.22;0.00;0
32;radar_station;2623.99;11.00;1929.07;0.00;0
32;nuclear_reactor_spawn;2622.68;11.00;1878.51;0.00;0
32;rocket_site_spawn;2634.05;11.00;1886.89;0.00;0
32;synthetic_refinery;2629.05;11.00;1915.79;0.00;0
32;supply_node;2594.81;11.00;1877.60;0.00;0
33;arms_factory;2713.13;11.00;1593.47;0.00;0
33;industrial_complex;2715.78;11.00;1628.83;0.00;0
33;air_base;2731.36;11.00;1619.23;0.00;0
33;anti_air_building;2719.25;11.00;1642.49;0.00;0
33;bunker;2727.66;11.00;1593.26;0.00;0
33;fuel_silo;2704.15;11.00;1618.29;0.00;0
33;radar_station;2719.10;11.00;1616.73;0.00;0
33;nuclear_reactor_spawn;2744.56;11.00;1590.55;0.00;0
33;rocket_site_spawn;2725.43;11.00;1606.40;0.00;0
33;synthetic_refinery;2751.54;11.00;1605.05;0.00;0
33;supply_node;2743.65;11.00;1614.64;0.00;0
34;arms_factory;2361.74;11.00;1485.42;0.00;0
34;industrial_complex;2333.08;11.00;1462.88;0.00;0
34;air_base;2346.91;11.00;1499.02;0.00;0
34;anti_air_building;2385.46;11.00;1506.26;0.00;0
34;bunker;2333.75;11.00;1482.23;0.00;0
34;fuel_silo;2361.80;11.00;1513.76;0.00;0
34;radar_station;2322.46;11.00;1474.08;0.00;0
34;nuclear_reactor_spawn;2357.47;11.00;1472.28;0.00;0
34;rocket_site_spawn;2373.72;11.00;1492.60;0.00;0
34;synthetic_refinery;2350.87;11.00;1461.40;0.00;0
34;supply_node;2368.36;11.00;1503.64;0.00;0
35;arms_factory;2644.19;11.00;1169.63;0.00;0
35;industrial_complex;2682.00;11.00;1177.80;0.00;0
35;air_base;2663.93;11.00;1169.03;0.00;0
35;anti_air_building;2690.53;11.00;1180.16;0.00;0
35;bunker;2659.04;11.00;1157.90;0.00;0
35;fuel_silo;2651.35;11.00;1147.67;0.00;0
35;radar_station;2665.42;11.00;1147.12;0.00;0
35;nuclear_reactor_spawn;2627.91;11.00;1200.75;0.00;0
35;rocket_site_spawn;2619.87;11.00;1189.77;0.00;0
35;synthetic_refinery;2672.19;11.00;1159.19;0.00;0
35;supply_node;2687.38;11.00;1158.66;0.00;0
36;arms_factory;2613.82;11.00;1979.35;0.00;0
36;industrial_complex;2606.60;11.00;1972.90;0.00;0
36;air_base;2605.52;11.00;1983.62;0.00;0
36;anti_air_building;2587.02;11.00;1963.56;0.00;0
36;bunker;2608.16;11.00;1942.19;0.00;0
36;fuel_silo;2620.09;11.00;1943.62;0.00;0
36;radar_station;2630.09;11.00;1981.07;0.00;0
36;nuclear_reactor_spawn;2574.75;11.00;1967.31;0.00;0
36;rocket_site_spawn;2615.70;11.00;1955.14;0.00;0
36;synthetic_refinery;2595.02;11.00;1980.39;0.00;0
36;supply_node;2626.93;11.00;1938.49;0.00;0
36;dockyard;2604.71;11.00;1963.40;0.00;0
36;coastal_bunker;2598.78;11.00;1952.70;0.00;0
37;arms_factory;2176.50;11.00;1569.93;0.00;0
37;industrial_complex;2189.22;11.00;1551.60;0.00;0
37;air_base;2180.66;11.00;1545.18;0.00;0
37;anti_air_building;2214.34;11.00;1556.81;0.00;0
37;bunker;2197.28;11.00;1572.74;0.00;0
37;fuel_silo;2180.83;11.00;1558.25;0.00;0
37;radar_station;2175.45;11.00;1536.63;0.00;0
37;nuclear_reactor_spawn;2201.47;11.00;1583.59;0.00;0
37;rocket_site_spawn;2203.04;11.00;1567.52;0.00;0
37;synthetic_refinery;2173.54;11.00;1549.05;0.00;0
37;supply_node;2180.57;11.00;1595.49;0.00;0
37;dockyard;2198.65;11.00;1529.70;0.00;0
37;coastal_bunker;2200.02;11.00;1543.46;0.00;0
38;arms_factory;2475.00;11.00;1331.28;0.00;0
38;industrial_complex;2474.36;11.00;1317.15;0.00;0
38;air_base;2489.17;11.00;1279.62;0.00;0
38;anti_air_building;2490.92;11.00;1292.15;0.00;0
38;bunker;2462.24;11.00;1326.77;0.00;0
38;fuel_silo;2477.27;11.00;1286.87;0.00;0
38;radar_station;2490.34;11.00;1304.39;0.00;0
38;nuclear_reactor_spawn;2466.99;11.00;1305.41;0.00;0
38;rocket_site_spawn;2504.88;11.00;1294.85;0.00;0
38;synthetic_refinery;2487.71;11.00;1331.68;0.00;0
38;supply_node;2478.85;11.00;1302.73;0.00;0
38;dockyard;2502.60;11.00;1308.06;0.00;0
38;coastal_bunker;2456.54;11.00;1316.32;0.00;0
39;arms_factory;3099.55;11.00;1522.07;0.00;0
39;industrial_complex;3071.72;11.00;1532.57;0.00;0
39;air_base;3124.27;11.00;1541.12;0.00;0
39;anti_air_building;3101.15;11.00;1553.13;0.00;0
39;bunker;3115.83;11.00;1516.25;0.00;0
39;fuel_silo;3104.32;11.00;1538.80;0.00;0
39;radar_station;3079.49;11.00;1544.29;0.00;0
39;nuclear_reactor_spawn;3124.44;11.00;1565.88;0.00;0
39;rocket_site_spawn;3087.33;11.00;1557.91;0.00;0
39;synthetic_refinery;3067.91;11.00;1547.97;0.00;0
39;supply_node;3068.60;11.00;1563.34;0.00;0
40;arms_factory;2460.21;11.00;1104.50;0.00;0
40;industrial_complex;2420.96;11.00;1111.52;0.00;0
40;air_base;2425.33;11.00;1134.78;0.00;0
40;anti_air_building;2442.90;11.00;1100.62;0.00;0
40;bunker;2446.50;11.00;1114.72;0.00;0
40;fuel_silo;2413.33;11.00;1128.09;0.00;0
40;radar_station;2416.17;11.00;1095.98;0.00;0
40;nuclear_reactor_spawn;2460.78;11.00;1122.73;0.00;0
40;rocket_site_spawn;2423.25;11.00;1081.10;0.00;0
40;synthetic_refinery;2411.98;11.00;1114.24;0.00;0
40;supply_node;2434.06;11.00;1110.60;0.00;0
40;dockyard;2477.00;11.00;1122.33;0.00;0
40;coastal_bunker;2443.26;11.00;1150.18;0.00;0
41;arms_factory;2310.49;11.00;1540.03;0.00;0
41;industrial_complex;2278.43;11.00;1529.42;0.00;0
